checkpoint,task,episode_id,block,metric,horizon_idx,value
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,left_hand_joints,jerk_ratio_pred_over_gt,-1,4.894503553478407
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,left_hand_joints,chunk_boundary_discontinuity,-1,0.004426576662808657
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,left_hand_joints,mse_proprio_ablated,-1,0.47121602296829224
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,left_hand_joints,proprio_leakage_gap,-1,0.0008800923824310303
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,left_hand_joints,mse_at_horizon_idx,0,0.43159136176109314
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,left_hand_joints,mse_at_horizon_idx,1,0.43592485785484314
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,left_hand_joints,mse_at_horizon_idx,2,0.41855481266975403
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,left_hand_joints,mse_at_horizon_idx,3,0.42588144540786743
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,left_hand_joints,mse_at_horizon_idx,4,0.4301513135433197
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,left_hand_joints,mse_at_horizon_idx,5,0.4279422163963318
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,left_hand_joints,mse_at_horizon_idx,6,0.43446972966194153
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,left_hand_joints,mse_at_horizon_idx,7,0.4408184587955475
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,left_hand_joints,mse_at_horizon_idx,8,0.4380834996700287
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,left_hand_joints,mse_at_horizon_idx,9,0.43858933448791504
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,left_hand_joints,mse_at_horizon_idx,10,0.44602230191230774
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,left_hand_joints,mse_at_horizon_idx,11,0.45080551505088806
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,left_hand_joints,mse_at_horizon_idx,12,0.445576936006546
R0_base_ACT_handsin,cup_wipe_sponge_dryingrack,2,left_hand_joints,mse_at_horizon_idx,13,0.49002641439437866
